smiles,original_smiles,molecular_formula,num_atoms,fragment_formula
CC(=O)Nc1ccc(OC23C4(N)C5NC26COC63C2C(O5)C2C4C)cc1,CC(=O)Nc1ccc(O)cc1,C19H21N3O4,47,C11H14N2O2
CC(=O)Nc1ccc(O)cc1N=CN1N=C2CC3CCC2CC31,CC(=O)Nc1ccc(O)cc1,C17H20N4O2,43,C9H13N3
CC(=O)Nc1ccc(O)c(CCCC23NC45C6COC(C(C)O2)C64C35)c1,CC(=O)Nc1ccc(O)cc1,C20H24N2O4,50,C12H17NO2
CC(=O)N(CC(C)C1(C)OC2CC3=C2C31)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H21NO3,43,C10H14O
C=C(NC=N)N1C2OC21c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C13H14N4O3,34,C5H7N3O
CC(=O)N(c1ccc(O)cc1)C(O)C1(C)CO1,CC(=O)Nc1ccc(O)cc1,C12H15NO4,32,C4H8O2
CCCNN(C)COc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C13H21N3O2,39,C5H14N2
CC(=O)Nc1ccc(O)c(C2COCC3=CNC4=CC5C(C2)C5(C4)O3)c1,CC(=O)Nc1ccc(O)cc1,C20H22N2O4,48,C12H15NO2
CC(=O)Nc1ccc(O)cc1C1=CC2C3C=C4ON4C1(O)C32,CC(=O)Nc1ccc(O)cc1,C16H14N2O4,36,C8H7NO2
CC(=O)Nc1ccc(O)cc1C12C=C3C1C3(C)C2,CC(=O)Nc1ccc(O)cc1,C15H15NO2,33,C7H8
CC(=O)Nc1ccc(O)c(C2(S)C3C4=COC3(O)C42)c1,CC(=O)Nc1ccc(O)cc1,C14H13NO4S,33,C6H6O2S
C=C1CC=C=C(CC(=O)Nc2ccc(O)cc2)C1Cl,CC(=O)Nc1ccc(O)cc1,C15H14ClNO2,33,C7H7Cl
CC(=O)Nc1ccc(O)cc1C12OC34C5NC16C3CN6C1CC5N4C12,CC(=O)Nc1ccc(O)cc1,C18H18N4O3,43,C10H11N3O
CC(=O)Nc1ccc(O)c(CC2C(C)CC3=C4C(O)C4C32)c1,CC(=O)Nc1ccc(O)cc1,C18H21NO3,43,C10H14O
CC1N2C=C3C4=CC5OCC4(OCC31CC(=O)Nc1ccc(O)cc1)C52,CC(=O)Nc1ccc(O)cc1,C20H20N2O4,46,C12H13NO2
CC(=O)Nc1ccc(O)c(C23C4CC25C4C53)c1,CC(=O)Nc1ccc(O)cc1,C14H13NO2,30,C6H6
NC(CC(=O)Nc1ccc(O)cc1)C12NCC34C5(C=C6NC613)OC524,CC(=O)Nc1ccc(O)cc1,C17H16N4O3,40,C9H9N3O
CC(=O)Nc1ccc(O)c(C2C3C24C(C)N2C35C(O)C245)c1,CC(=O)Nc1ccc(O)cc1,C16H16N2O3,37,C8H9NO
CC(=O)Nc1ccc(O)c(N2NC3C4=C5NC36C4C6C52)c1,CC(=O)Nc1ccc(O)cc1,C15H14N4O2,35,C7H7N3
CCOCCCC1(c2cc(NC(C)=O)ccc2O)C=CO1,CC(=O)Nc1ccc(O)cc1,C16H21NO4,42,C8H14O2
CNC(C)(C)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H18N2O2,34,C4H11N
O=C(COCC1NC=C2COC(C2)C1O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H20N2O5,43,C8H13NO3
CC(=O)Nc1ccc(O)cc1C12C3C4C5C46C51[SH2]326,CC(=O)Nc1ccc(O)cc1,C14H13NO2S,31,C6H6S
CC(=O)N(c1ccc(O)cc1)c1nccs1,CC(=O)Nc1ccc(O)cc1,C11H10N2O2S,26,C3H3NS
CCC1C2C3=C(N(C(C)=O)c4ccc(O)cc4)CC1(OO)C2N3,CC(=O)Nc1ccc(O)cc1,C17H20N2O4,43,C9H13NO2
CC(=O)Nc1ccc(O)cc1OC1COCC1O,CC(=O)Nc1ccc(O)cc1,C12H15NO5,33,C4H8O3
CC(=O)N(CON1CC2CN3OC4(CC24)C13)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H19N3O4,42,C8H12N2O2
O=C(CC12C3=NC4C(N3)C3C(CC15C4C35)C2O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H19N3O3,44,C11H12N2O
CCC(C)C1CCC1N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H23NO2,42,C8H16
CC(=O)Nc1ccc(O)cc1C12C3C=C4C5CC1(O5)C3CC(O)C42,CC(=O)Nc1ccc(O)cc1,C19H19NO4,43,C11H12O2
CC(=O)Nc1ccc(O)c(C2C3CC45C6C78C(N4C(N3)OC27C)C658)c1,CC(=O)Nc1ccc(O)cc1,C19H19N3O3,44,C11H12N2O
CCCN1CCC1(OO)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C14H20N2O4,40,C6H13NO2
O=C(COC1=CC=C1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H11NO3,27,C4H4O
CC(=O)Nc1ccc(OC(F)(C(F)(F)F)C(F)(F)F)cc1,CC(=O)Nc1ccc(O)cc1,C11H8F7NO2,29,C3HF7
CC(=O)N(OOC1(CCO)C2=CC3C4C2C4C31)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H19NO5,43,C10H12O3
CC(=O)Nc1ccc(O)c(C(CCCN)C(C)C23CC2O3)c1,CC(=O)Nc1ccc(O)cc1,C17H24N2O3,46,C9H17NO
CC(=O)Nc1ccc(O)c(C2CC3C4=NC2N2C4=C32)c1,CC(=O)Nc1ccc(O)cc1,C15H13N3O2,33,C7H6N2
CC(=O)Nc1ccc(OC2CN(C)C3CN4C5=CC3CC524)cc1,CC(=O)Nc1ccc(O)cc1,C18H21N3O2,44,C10H14N2
CC(=O)Nc1ccc(O)c(ONC23C=COCSC24CC34)c1,CC(=O)Nc1ccc(O)cc1,C15H16N2O4S,38,C7H9NO2S
CC(=O)Nc1ccc(O)cc1C1C2OC3C4=NC3C2OC(O)C41,CC(=O)Nc1ccc(O)cc1,C16H16N2O5,39,C8H9NO3
CC(=O)N(c1ccc(O)cc1)C12C3C4C1C2(Cl)C43Cl,CC(=O)Nc1ccc(O)cc1,C14H11Cl2NO2,30,C6H4Cl2
CC(=O)N(c1ccc(O)cc1)C12C3C4OC(OCN1O)SCC432,CC(=O)Nc1ccc(O)cc1,C15H16N2O5S,39,C7H9NO3S
O=C(CC1(O)C2C3C4CC5CC(=CC31O4)C52NO)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H20N2O5,46,C11H13NO3
CC(=O)Nc1ccc(O)c(CC2(CN)CCC2)c1,CC(=O)Nc1ccc(O)cc1,C14H20N2O2,38,C6H13N
CC(=O)Nc1ccc(O)c(C23OC4C5C2N[SH2]42C54OC342)c1,CC(=O)Nc1ccc(O)cc1,C14H14N2O4S,35,C6H7NO2S
CC(=O)Nc1ccc(O)c(C2OC=CO2)c1,CC(=O)Nc1ccc(O)cc1,C11H11NO4,27,C3H4O2
O=C(CC12CC3C1=C1OC13C2(F)NF)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H12F2N2O3,34,C7H5F2NO
O=C(CC1ON2C3NC2C24OC5=C6C2C3C61C54)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H15N3O4,40,C10H8N2O2
NC1C=CC1C(O)C(O)OCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H18N2O5,39,C6H11NO3
CC(=O)Nc1ccc(OCC2(O)CN3C4=NC32S4)cc1,CC(=O)Nc1ccc(O)cc1,C13H13N3O3S,33,C5H6N2OS
CC(=O)Nc1ccc(O)cc1C1(N)C2COCCCN1C2,CC(=O)Nc1ccc(O)cc1,C15H21N3O3,42,C7H14N2O
CCC(O)COOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C12H17NO4,34,C4H10O2
CC(=O)Nc1ccc(O)cc1N1C2NC34C2C2C15N3C245,CC(=O)Nc1ccc(O)cc1,C14H12N4O2,32,C6H5N3
CC(=O)Nc1ccc(O)c(C2(N)CCC3OC4=C5OC(C4)(O3)C52)c1,CC(=O)Nc1ccc(O)cc1,C17H18N2O5,42,C9H11NO3
CC(=O)Nc1ccc(O)c(C23C4CC5=C6C5C2C2C5C4OC52N63)c1,CC(=O)Nc1ccc(O)cc1,C19H16N2O3,40,C11H9NO
CC(=O)Nc1ccc(O)c(C23COC45C=C4C4=C2C5C3C=C4C)c1,CC(=O)Nc1ccc(O)cc1,C20H17NO3,41,C12H10O
CC(=O)Nc1ccc(O)cc1CC12CC(CN1)CC2C(C)O,CC(=O)Nc1ccc(O)cc1,C17H24N2O3,46,C9H17NO
NC1C(C(=CF)CC(=O)Nc2ccc(O)cc2)C2C3=CCC2N1C3,CC(=O)Nc1ccc(O)cc1,C18H20FN3O2,44,C10H13FN2
CC(=O)Nc1ccc(O)cc1C1=C2C3C(F)C2(C)C13,CC(=O)Nc1ccc(O)cc1,C15H14FNO2,33,C7H7F
CC(=O)N(c1ccc(O)cc1)N1CCC2(N)OCC3CC4C(=CC12)N34,CC(=O)Nc1ccc(O)cc1,C18H22N4O3,47,C10H15N3O
O=N[SH4]C=COCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H14N2O4S,31,C2H7NO2S
CC1C2CC3OCC24OC31C1=CC14CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H19NO4,43,C11H12O2
CC(=O)Nc1ccc(OC2=CC3(C=C(C)C3)CN2)cc1,CC(=O)Nc1ccc(O)cc1,C16H18N2O2,38,C8H11N
O=C(COC(O)C1COC(O)C1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H17NO6,37,C5H10O4
CC(=O)Nc1ccc(O)c(COOC2(O)C=C=C3C4CC5C2C345)c1,CC(=O)Nc1ccc(O)cc1,C18H17NO5,41,C10H10O3
O=C(CCC=CN1COC=N1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H15N3O3,34,C5H8N2O
CC(=O)N(c1ccc(O)cc1)N1CC23CC(OCl)C4C2=C1C4O3,CC(=O)Nc1ccc(O)cc1,C16H15ClN2O4,38,C8H8ClNO2
CC(=O)Nc1ccc(O)c(C2C=C3C4CC3C35CC23C4C52C=C2O)c1,CC(=O)Nc1ccc(O)cc1,C21H19NO3,44,C13H12O
CC(=O)Nc1ccc(OOC23CC4=C5CN2C4C3(C(C)SCO)O5)cc1,CC(=O)Nc1ccc(O)cc1,C18H20N2O5S,46,C10H13NO3S
CC(=O)Nc1ccc(O)c(C2C3CC45C=NC2C4C2NC2=C35)c1,CC(=O)Nc1ccc(O)cc1,C18H17N3O2,40,C10H10N2
CC(=O)Nc1ccc(O)c(C2=CNC3(C=COC3=O)OC2)c1,CC(=O)Nc1ccc(O)cc1,C15H14N2O5,36,C7H7NO3
O=C(CN1CC2C3CCC4C1=CN2CC43)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H21N3O2,44,C10H14N2
CC(=O)Nc1ccc(O)c(C2N=C3C(C)CN32)c1,CC(=O)Nc1ccc(O)cc1,C13H15N3O2,33,C5H8N2
C=CC=NCCOOOc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C13H16N2O5,36,C5H9NO3
CC(=O)Nc1ccc(OC2=C3NCC4(C)C=C2N3C(O)C4)cc1,CC(=O)Nc1ccc(O)cc1,C17H19N3O3,42,C9H12N2O
O=C(CC12C3C1(O)CC(O)SC1OC132)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H15NO5S,37,C7H8O3S
NC1=C2C3C4CC(C1C4CC(=O)Nc1ccc(O)cc1)C23,CC(=O)Nc1ccc(O)cc1,C17H18N2O2,39,C9H11N
O=C(CC1=NCOCC1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H14N2O3,31,C4H7NO
CC(=O)Nc1ccc(OC2CC(O)OC3=C4C(=C3)OC3OC(C2)C43)cc1,CC(=O)Nc1ccc(O)cc1,C19H19NO6,45,C11H12O4
O=C(CC12CC34CNC5OC6=C(C(CC63)N1)C524)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H19N3O3,44,C11H12N2O
CC(=O)N(c1ccc(O)cc1)C12CC3C45OC6C(N61)C34N25,CC(=O)Nc1ccc(O)cc1,C15H13N3O3,34,C7H6N2O
CCC1(CC)CCC1c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C16H23NO2,42,C8H16
CC(=O)Nc1ccc(O)cc1C12C=C(NC1)N2O,CC(=O)Nc1ccc(O)cc1,C12H13N3O3,31,C4H6N2O
O=C(CC1NC23C4N=[SH]12C43)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H13N3O2S,31,C4H6N2S
O=C(CC12C3=NCOC3=C3OC1C32O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H12N2O5,34,C7H5NO3
CC(=O)Nc1ccc(O)c(C2C3=C4C3C4(F)C2F)c1,CC(=O)Nc1ccc(O)cc1,C14H11F2NO2,30,C6H4F2
CCCC(C)(CN)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H22N2O2,40,C6H15N
CC(=O)Nc1ccc(O)cc1C1(Cl)C=C2C3CCC1C23,CC(=O)Nc1ccc(O)cc1,C16H16ClNO2,36,C8H9Cl
NC1C2(O)C3C4CC15C1C6=C4C6(CC(=O)Nc4ccc(O)cc4)C31C25,CC(=O)Nc1ccc(O)cc1,C20H18N2O3,43,C12H11NO
CC(=O)Nc1ccc(OC23N4C5CC26N2CC4C23N56)cc1,CC(=O)Nc1ccc(O)cc1,C15H14N4O2,35,C7H7N3
CC(=O)Nc1ccc(O)c(C2OC3CC4CC5CC56C4OC26C3)c1,CC(=O)Nc1ccc(O)cc1,C19H21NO4,45,C11H14O2
O=C(CC12CC34COC35C(OC3OC315)C1C2N14)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H16N2O5,41,C10H9NO3
CC(=O)Nc1ccc(O)c(C23C45C6C(OOO)N7C4C62C73C52CC2)c1,CC(=O)Nc1ccc(O)cc1,C18H16N2O5,41,C10H9NO3
CC(=O)Nc1ccc(O)cc1C1CC1(C)C(C)C(C)N,CC(=O)Nc1ccc(O)cc1,C16H24N2O2,44,C8H17N
CC(=O)Nc1ccc(O)c(NOC2CSCC3C4C5C26C3C456)c1,CC(=O)Nc1ccc(O)cc1,C17H18N2O3S,41,C9H11NOS
CCC(=N)OOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14N2O3,30,C3H7NO
CC(=O)Nc1ccc(OC2C3OC4C5CC3C5CC42C)cc1,CC(=O)Nc1ccc(O)cc1,C18H21NO3,43,C10H14O
CC(=O)Nc1ccc(OCC2C(O)C(C)(C)C(N)C3CN32)cc1,CC(=O)Nc1ccc(O)cc1,C17H25N3O3,48,C9H18N2O
O=C(CC1C2C34CC(C=CC15NC25O3)CO4)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H18N2O4,42,C10H11NO2
CCCC(C)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H19NO2,35,C5H12
O=C(CCC12CCC3C=CNC4C(CC41)C3C2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C21H26N2O2,51,C13H19N
CC(=O)Nc1ccc(O)cc1N1C2C=CC34CC5C(O3)C1C2C54,CC(=O)Nc1ccc(O)cc1,C18H18N2O3,41,C10H11NO
CC(=O)Nc1ccc(O)c(N2C3CN4CC=NC3C42)c1,CC(=O)Nc1ccc(O)cc1,C14H16N4O2,36,C6H9N3
CC(=O)Nc1ccc(O)cc1CC1OC23C4C5C16C=CC54C21CC631,CC(=O)Nc1ccc(O)cc1,C20H17NO3,41,C12H10O
CC(=O)Nc1ccc(O)cc1C1OC2CC3C2C13,CC(=O)Nc1ccc(O)cc1,C14H15NO3,33,C6H8O
CC(=O)Nc1ccc(O)c(C(F)(C(F)(F)F)C(F)(F)F)c1,CC(=O)Nc1ccc(O)cc1,C11H8F7NO2,29,C3HF7
CCCCCC(C)CCCC(C)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C20H33NO2,56,C12H26
CC(=O)Nc1ccc(O)c(N2CC(C)[SH3]3OOC23)c1,CC(=O)Nc1ccc(O)cc1,C12H18N2O4S,37,C4H11NO2S
CC(=O)Nc1ccc(O)c(N2C3OC(SO)C(C)C45OC6C(C6C24)C35)c1,CC(=O)Nc1ccc(O)cc1,C18H20N2O5S,46,C10H13NO3S
CC(=O)N(c1ccc(O)cc1)C12CC3CN(OCC1CN3)O2,CC(=O)Nc1ccc(O)cc1,C15H19N3O4,41,C7H12N2O2
CC(=O)Nc1ccc(O)c(NC(C)C(C)C(C)C)c1,CC(=O)Nc1ccc(O)cc1,C15H24N2O2,43,C7H17N
CC(=O)Nc1ccc(O)cc1OC(O)C1OC23N=CC1C14C5C2C31C54,CC(=O)Nc1ccc(O)cc1,C18H16N2O5,41,C10H9NO3
CC(=O)Nc1ccc(O)c(NC2C3=CC4C3C24Br)c1,CC(=O)Nc1ccc(O)cc1,C14H13BrN2O2,32,C6H6BrN
CC(=O)N(c1ccc(O)cc1)C12C3C4C5CCN3C1(C)C542,CC(=O)Nc1ccc(O)cc1,C17H18N2O2,39,C9H11N
CC(=O)Nc1ccc(OC23C4=C5CC6(C4)C2C63C5OCCO)cc1,CC(=O)Nc1ccc(O)cc1,C19H19NO4,43,C11H12O2
CC(=O)Nc1ccc(O)cc1Cn1c2c3n1[SH]=2=3,CC(=O)Nc1ccc(O)cc1,C11H11N3O2S,28,C3H4N2S
CC(=O)N(c1ccc(O)cc1)C12OCCC3=CC4C(C41O)C21OC=NC31,CC(=O)Nc1ccc(O)cc1,C19H18N2O5,44,C11H11NO3
CC(=O)Nc1ccc(O)c(C23C4C5OC26CNCCCN(C56)C43)c1,CC(=O)Nc1ccc(O)cc1,C18H21N3O3,45,C10H14N2O
CC(=O)Nc1ccc(O)cc1C1CC2(C)C34CC3C24C1O,CC(=O)Nc1ccc(O)cc1,C17H19NO3,40,C9H12O
CC(=O)Nc1ccc(O)cc1C1=C2C3OC3C13CC23,CC(=O)Nc1ccc(O)cc1,C15H13NO3,32,C7H6O
C=NC1NCNC12C=C2N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H16N4O2,36,C6H9N3
CC(=O)Nc1ccc(OC2=C3C4C5NC6CC3C63OC(OC43)N5C2)cc1,CC(=O)Nc1ccc(O)cc1,C19H19N3O4,45,C11H12N2O2
O=C(CCC=COC1=C(F)C=C1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H14FNO3,34,C7H7FO
CC(=O)Nc1ccc(O)cc1C1C(C)OCCN(C)C1O,CC(=O)Nc1ccc(O)cc1,C15H22N2O4,43,C7H15NO2
CC(=O)Nc1ccc(O)cc1-c1cncoscn1,CC(=O)Nc1ccc(O)cc1,C12H11N3O3S,30,C4H4N2OS
CC(=O)Nc1ccc(ON2NC3OC(C)C32C)cc1,CC(=O)Nc1ccc(O)cc1,C13H17N3O3,36,C5H10N2O
CC(=O)N(c1ccc(O)cc1)C12C=CC(=C1)OC(F)C2(F)F,CC(=O)Nc1ccc(O)cc1,C15H12F3NO3,34,C7H5F3O
CC(=O)Nc1ccc(O)cc1C1C23NC45CC14C5C(=C1CC12)OO3,CC(=O)Nc1ccc(O)cc1,C18H16N2O4,40,C10H9NO2
CC(=O)Nc1ccc(O)cc1C1CC2=CON3C(C1)C23C#N,CC(=O)Nc1ccc(O)cc1,C16H15N3O3,37,C8H8N2O
CC(=O)N(c1ccc(O)cc1)C12CC3C4(CC15OOC345)C2O,CC(=O)Nc1ccc(O)cc1,C16H15NO5,37,C8H8O3
CCC(C)Cc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C13H19NO2,35,C5H12
CC(=O)N(c1ccc(O)cc1)C1OC2C=NC21,CC(=O)Nc1ccc(O)cc1,C12H12N2O3,29,C4H5NO
CC(=O)Nc1ccc(OC23C=C4NC5C6C2C2C4C63N52)cc1,CC(=O)Nc1ccc(O)cc1,C17H15N3O2,37,C9H8N2
COC1CC(N(C(C)=O)c2ccc(O)cc2)=N1,CC(=O)Nc1ccc(O)cc1,C12H14N2O3,31,C4H7NO
CC(=O)N(c1ccc(O)cc1)C(CCl)C1CC2=C=CC21,CC(=O)Nc1ccc(O)cc1,C16H16ClNO2,36,C8H9Cl
CC(=O)Nc1ccc(O)cc1C1C2C3N4C(Cl)C15C1=CC34C125,CC(=O)Nc1ccc(O)cc1,C17H13ClN2O2,35,C9H6ClN
CC(=O)Nc1ccc(O)c(C23C4NC56C7C8C2C2(O)C75C25C8C4CC365)c1,CC(=O)Nc1ccc(O)cc1,C21H18N2O3,44,C13H11NO
CNC(CO)C(N(C(C)=O)c1ccc(O)cc1)C1(N)CC=CC1O,CC(=O)Nc1ccc(O)cc1,C17H25N3O4,49,C9H18N2O2
CC(=O)Nc1ccc(O)c(C2C3C4C5C6C7C8C(N23)C67C458)c1,CC(=O)Nc1ccc(O)cc1,C18H16N2O2,38,C10H9N
CC(=O)Nc1ccc(O)c(N2C3=C4CCC32C4Br)c1,CC(=O)Nc1ccc(O)cc1,C14H13BrN2O2,32,C6H6BrN
CC(=O)N(c1ccc(O)cc1)C12CCN3CC1C=C=CCC3ON2,CC(=O)Nc1ccc(O)cc1,C18H21N3O3,45,C10H14N2O
CC(=O)N(c1ccc(O)cc1)C12CCN(F)C3OC1=C=CC32,CC(=O)Nc1ccc(O)cc1,C16H15FN2O3,37,C8H8FNO
CC(=O)Nc1ccc(O)c(C23NC45C6C=C(C6)C6C4OC5CNN2C63)c1,CC(=O)Nc1ccc(O)cc1,C19H20N4O3,46,C11H13N3O
CC(=O)Nc1ccc(O)cc1C=C1C=NC2CC12,CC(=O)Nc1ccc(O)cc1,C14H14N2O2,32,C6H7N
CC(=O)Nc1ccc(O)cc1C1C2CC13ON1C3N1CN2,CC(=O)Nc1ccc(O)cc1,C14H16N4O3,37,C6H9N3O
C=NC(CCC)CC(CC)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C17H26N2O2,47,C9H19N
CC(=O)Nc1ccc(O)c(C=COCO)c1,CC(=O)Nc1ccc(O)cc1,C11H13NO4,29,C3H6O2
CCCCCN=Cc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C14H20N2O2,38,C6H13N
CC(=O)Nc1ccc(O)c(OC2(N)CCCN2C)c1,CC(=O)Nc1ccc(O)cc1,C13H19N3O3,38,C5H12N2O
CC(=O)Nc1ccc(OCSC23C#CN2CO3)cc1,CC(=O)Nc1ccc(O)cc1,C13H12N2O3S,31,C5H5NOS
CC(=O)N(c1ccc(O)cc1)C12CC3C1=CC(F)OC32,CC(=O)Nc1ccc(O)cc1,C15H14FNO3,34,C7H7FO
O=C(COC12C3=C1C21CCC31)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H13NO3,32,C7H6O
CC(=O)Nc1ccc(OC2C3ONNC4=C(S3)C42)cc1,CC(=O)Nc1ccc(O)cc1,C13H13N3O3S,33,C5H6N2OS
O=C(CC1CN2NC=C3C1C31CCCC21)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H21N3O2,44,C10H14N2
CCCCCCCCCc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C17H27NO2,47,C9H20
CC(=O)N(c1ccc(O)cc1)C1(N)CC=COC1C,CC(=O)Nc1ccc(O)cc1,C14H18N2O3,37,C6H11NO
O=C(CNOC1C23CCC4NC25N2C36CCC45C126)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H20N4O3,46,C11H13N3O
CC(=O)Nc1ccc(O)c(CCC2CCC2)c1,CC(=O)Nc1ccc(O)cc1,C14H19NO2,36,C6H12
CC(=O)N(C=NOC(C)C)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H16N2O3,33,C4H9NO
CC(=O)Nc1ccc(O)cc1C12CC1C1(Cl)C=CC12,CC(=O)Nc1ccc(O)cc1,C15H14ClNO2,33,C7H7Cl
CC(=O)Nc1ccc(O)cc1C12C3CC14C1ONC1C342,CC(=O)Nc1ccc(O)cc1,C15H14N2O3,34,C7H7NO
CC(=O)Nc1ccc(O)cc1C1C2=COC13CC(C2)C3C,CC(=O)Nc1ccc(O)cc1,C17H19NO3,40,C9H12O
CC(=O)N(c1ccc(O)cc1)C(O)(O)C1C23CC4=CC(N2)(O3)C2C4C21O,CC(=O)Nc1ccc(O)cc1,C18H18N2O6,44,C10H11NO4
C=C1C=C(c2cc(NC(C)=O)ccc2O)C(ON)CC1,CC(=O)Nc1ccc(O)cc1,C15H18N2O3,38,C7H11NO
C=CC=COC(=C)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H15NO3,33,C6H8O
CCC1CCCC1C(C)NOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C17H26N2O2,47,C9H19N
CC(=O)Nc1ccc(O)c(C2OC2(O)CCCO)c1,CC(=O)Nc1ccc(O)cc1,C13H17NO5,36,C5H10O3
CC(=O)Nc1ccc(OC2C3C=CC45CC(ON34)C25)cc1,CC(=O)Nc1ccc(O)cc1,C16H16N2O3,37,C8H9NO
CC(=O)Nc1ccc(O)cc1C12CC3CC4NOC31C42,CC(=O)Nc1ccc(O)cc1,C15H16N2O3,36,C7H9NO
CC(=O)Nc1ccc(O)c(C23CC4C2N4C3N)c1,CC(=O)Nc1ccc(O)cc1,C13H15N3O2,33,C5H8N2
CC(=O)Nc1ccc(O)c(C2C3C45CC6(O)C(CO4)NC35N26)c1,CC(=O)Nc1ccc(O)cc1,C16H17N3O4,40,C8H10N2O2
O=C(CC12CC=NOC3=C1C3O2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H12N2O4,32,C6H5NO2
CC(=O)N(c1ccc(O)cc1)C1C2C3CC4C2C1C4(O)C(N)O3,CC(=O)Nc1ccc(O)cc1,C17H20N2O4,43,C9H13NO2
CC=COC(C)Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C13H17NO3,34,C5H10O
NCC1N2CCC3C4C31C42CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H19N3O2,40,C8H12N2
CC(=O)Nc1ccc(O)cc1C(C)CC12CC1C2,CC(=O)Nc1ccc(O)cc1,C15H19NO2,37,C7H12
C=C1C2C34OCC5(C)C3C53C12C43c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C19H17NO3,40,C11H10O
CC(=O)Nc1ccc(O)c(C23C4=C2C4C2OC3C3C4OC243)c1,CC(=O)Nc1ccc(O)cc1,C17H13NO4,35,C9H6O2
O=C(CC(Cl)C1NC23C4C2C143)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H13ClN2O2,32,C6H6ClN
CC(=O)Nc1ccc(O)cc1OC1C2=COC1C=C2,CC(=O)Nc1ccc(O)cc1,C14H13NO4,32,C6H6O2
CC(=O)Nc1ccc(OC2(C)CC3C4CC3C4CC3OC32)cc1,CC(=O)Nc1ccc(O)cc1,C19H23NO3,46,C11H16O
